,Position Voltage,Set Point,Commanded Voltage,Filtered Position,Filtered Command Voltage,Time
0,2.5194375000000004,2.5190625,-0.012637500000015445,2.036352946875,-0.0028567068750034916,0.0
1,2.5160625,2.5190625,0.12540000000003354,2.0812836659241563,0.024198574498624385,0.008333333333333333
2,2.513625,2.5190625,-0.035456250000045125,2.0743474280245326,0.03127087128247302,0.016666666666666666
3,2.515125,2.5190625,-0.0009562499999424823,2.0745887001267276,0.005905108092601143,0.025
4,2.5155000000000003,2.5190625,-0.0014437500000726022,2.0754132520448483,0.0021269136387973998,0.03333333333333333
5,2.5066875000000004,2.5190625,0.30768750000006806,2.0715195920114193,0.07018788163248553,0.041666666666666664
6,2.506125,2.5190625,-0.2565562500000536,2.067654517572025,0.04328700189387651,0.05
7,2.508375,2.5190625,0.21436875000005062,2.0687880583100187,0.010031621266135674,0.058333333333333334
8,2.50575,2.5190625,-0.09811875000004755,2.0685098255886523,0.030813157051463657,0.06666666666666667
9,2.50425,2.5190625,0.18328125000004947,2.0666715928243047,0.03318022483589984,0.075
10,2.5006875,2.5190625,-0.02471250000005981,2.064559104714077,0.05084375247569037,0.08333333333333333
11,2.5036875,2.5190625,-0.028612499999929986,2.064507364948967,0.010930056275400515,0.09166666666666666
12,2.508,2.5190625,-0.07674375000007572,2.067818307525043,-0.01887479372292511,0.1
13,2.5085625,2.5190625,0.08655000000007435,2.069704808741424,-0.0063157420639172205,0.10833333333333334
14,2.5059375,2.5190625,0.029212499999928254,2.068591455889785,0.023313050346296493,0.11666666666666667
15,2.5035,2.5190625,0.08705625000007428,2.0664094590447286,0.03682133191179564,0.125
16,2.5035,2.5190625,-0.04659375000007471,2.065516696972201,0.02579181532238668,0.13333333333333333
17,2.4969375,2.5190625,0.30821250000006767,2.0626353976773357,0.07079823751305991,0.14166666666666666
18,2.496,2.5190625,-0.21909375000006764,2.0595209354667205,0.0521499906964663,0.15
19,2.5021875000000002,2.5190625,0.07053750000005843,2.0621931062480967,-0.010006476268211006,0.15833333333333333
