,Position Voltage,Set Point,Commanded Voltage,Filtered Position,Filtered Command Voltage,Time
0,5.234597247230445,5.234972258674887,0.0002419571514465833,5.234743089181189,0.00014786001524900704,0.0
1,5.2287845698416096,5.234972258674887,0.0037883324336434906,5.231012713996671,0.0024300554700602147,0.03225806451612903
2,5.2302846156193725,5.234972258674887,-0.00029556489547663274,5.229206154185145,0.001594471917126387,0.06451612903225806
3,5.231034638508255,5.234972258674887,0.0007287535328420387,5.2309825887374535,-8.957008369148362e-05,0.0967741935483871
4,5.230472121341594,5.234972258674887,0.0011644810775750859,5.23070244972678,0.0011768581430221525,0.12903225806451613
5,5.219409283730583,5.234972258674887,0.00798010185554959,5.223660442310316,0.005326756751052966,0.16129032258064516
6,5.219596789452804,5.234972258674887,0.001913860600952061,5.2185792610410155,0.0048625951070841895,0.1935483870967742
7,5.220909329508347,5.234972258674887,0.002490028220752753,5.220624977493845,0.0016107478261497045,0.22580645161290322
8,5.220346812341685,5.234972258674887,0.0032506314043888075,5.2206287582854225,0.0031502089299535433,0.25806451612903225
9,5.220909329508347,5.234972258674887,0.002493393120568583,5.220627918193534,0.0028101969629657836,0.2903225806451613
10,5.220159306619466,5.234972258674887,0.0033708622993739983,5.220513520115102,0.0029592207219559137,0.3225806451612903
11,5.212471572008424,5.234972258674887,0.007835614880157877,5.2153826257599265,0.006190739359993324,0.3548387096774194
12,5.220721823786127,5.234972258674887,-0.0015585630415920256,5.216866464726193,0.0024603240927570744,0.3870967741935484
13,5.219409283730583,5.234972258674887,0.0046800224184185245,5.220776391341301,0.0013608398117680514,0.41935483870967744
14,5.219971800897245,5.234972258674887,0.0024051811004366774,5.219449266660028,0.004027389264197553,0.45161290322580644
15,5.220346812341685,5.234972258674887,0.002893990219107056,5.22031707749845,0.0023434376988684794,0.4838709677419355
16,5.219409283730583,5.234972258674887,0.0035404673977158362,5.219780495689606,0.0034113851929518935,0.5161290322580645
17,5.220909329508347,5.234972258674887,0.0020534973474263755,5.220243478408079,0.002660462065882495,0.5483870967741935
18,5.219784295175024,5.234972258674887,0.0037105642916121437,5.220369773141733,0.002931263396577348,0.5806451612903226
19,5.220909329508347,5.234972258674887,0.0021658995037727655,5.2203417104519145,0.0029397802986402305,0.6129032258064516
20,5.220346812341685,5.234972258674887,0.003322652805301961,5.220691700222139,0.002700835133717706,0.6451612903225806
21,5.219409283730583,5.234972258674887,0.00344521857107135,5.219697254520403,0.0035357206313896554,0.6774193548387096
