,Position Voltage,Set Point,Commanded Voltage,Filtered Position,Filtered Command Voltage,Time
0,2.730375,2.7313125,0.0006048744187504155,2.7307395937499996,0.0003696387572983789,0.0
1,2.7198750000000005,2.7313125,0.006869582056653133,2.72387743726875,0.004485506620247408,0.03225806451612903
2,2.7294375,2.7313125,-0.004897561921737028,2.724829302188883,0.0002084219334282573,0.06451612903225806
3,2.721,2.7313125,0.006990891352757299,2.725305285303631,0.0012329222616887289,0.0967741935483871
4,2.7239999999999998,2.7313125,-0.0009656659110795851,2.7218766656055333,0.0034080599408620148,0.12903225806451613
5,2.7247500000000002,2.7313125,0.0015199263979392115,2.72493012990245,-0.000418562335339622,0.16129032258064516
6,2.7260625000000003,2.7313125,0.0004211898056307381,2.7255120438856753,0.0012792206629140602,0.1935483870967742
7,2.725125,2.7313125,0.0017958793539353621,2.7256119050986034,0.0010706081321113397,0.22580645161290322
8,2.7255000000000003,2.7313125,0.0008729908125596161,2.72524597218709,0.0013930574317899415,0.25806451612903225
9,2.7255000000000003,2.7313125,0.001228249748944713,2.725556444980029,0.0009745307457915704,0.2903225806451613
10,2.725125,2.7313125,0.0013912609807887385,2.725258295425438,0.0013842422752252251,0.3225806451612903
11,2.7253125000000002,2.7313125,0.0010838718988145858,2.725209963006468,0.0012049750691705465,0.3548387096774194
12,2.7249375,2.7313125,0.0014692200715878045,2.7251061212199628,0.0012924490427432052,0.3870967741935484
13,2.7255000000000003,2.7313125,0.0008704779538383804,2.7252437761149246,0.0011426072860404013,0.41935483870967744
14,2.7256875,2.7313125,0.0011078332224118501,2.725671514197264,0.0009550586208483386,0.45161290322580644
15,2.725125,2.7313125,0.0014931140842263414,2.725347308295367,0.001377224873534098,0.4838709677419355
16,2.7258750000000003,2.7313125,0.0006983154879884193,2.725533928096769,0.0010331632446811637,0.5161290322580645
17,2.723625,2.7313125,0.002627004546065858,2.7245758111768974,0.001802534199842414,0.5483870967741935
18,2.7264375000000003,2.7313125,-0.0005173320338822986,2.7251324485064927,0.0008886977729903886,0.5806451612903226
