,Position Voltage,Set Point,Commanded Voltage,Filtered Position,Filtered Command Voltage,Time
0,2.4279375,2.428875,0.005362687500000202,2.42830209375,0.0032771383312501234,0.0
1,2.427,2.428875,0.00037537500000001285,2.42728358101875,0.0027783498565463536,0.005
2,2.427,2.428875,0.000375375000000012,2.4269369882976335,-0.00015856601312458466,0.01
3,2.4279375,2.428875,-0.004987312500000191,2.427586907450266,-0.002783121638133827,0.015
4,2.42775,2.428875,0.00643522500000024,2.4279008204145507,0.001503228956743366,0.02
5,2.42775,2.428875,-0.005984775000000229,2.4277164877038864,-5.874747918836921e-05,0.025
6,2.426625,2.428875,0.012870450000000484,2.4270699589321962,0.004220889682375811,0.03
7,2.42325,2.428875,0.007336125000000273,2.4244636676252656,0.011410356295076555,0.035
8,2.42325,2.428875,-0.005083875000000196,2.4229803230536655,-0.001159031193765963,0.04
9,2.4238125,2.428875,0.00411851250000015,2.4236536659674757,-0.00033239629249523094,0.045
10,2.4155625,2.428875,0.045100162499999166,2.418806217922027,0.03015139074869202,0.05
11,2.4155625,2.428875,-0.039769837499999156,2.4148417458777254,-0.003442277416859362,0.055
12,2.4155625,2.428875,0.045100162499999166,2.4157226515659693,0.004022235649526156,0.06
13,2.4155625,2.428875,-0.039769837499999156,2.415526914322042,0.0023636208461752933,0.065
14,2.42925,2.428875,-0.03319507500000125,2.423934838387642,-0.0451140545807704,0.07
15,2.4256875,2.428875,0.05342313750000201,2.428253985160266,0.02238571192159764,0.075
16,2.4256875,2.428875,-0.05214686250000197,2.425117226997389,-0.004194173536478979,0.08
17,2.4279375,2.428875,0.040552687500001516,2.42718918966118,-0.006153254982694653,0.085
18,2.427,2.428875,-0.03481462500000132,2.4275308683072856,0.00487378325090487,0.09
19,2.427,2.428875,0.03556537500000133,2.426882041062121,-0.0006241713133510588,0.095
20,2.427,2.428875,-0.03481462500000132,2.4270262104759963,0.0005974741908266087,0.1
21,2.4260625000000005,2.428875,0.040928062499998995,2.426421269782233,0.0036031628910469034,0.105
22,2.4260625000000005,2.428875,-0.03980193749999915,2.4259827813543877,-0.00011244780689071744,0.11
23,2.427,2.428875,0.03556537500000133,2.4266531197330545,-0.0025639774410575506,0.115
24,2.4264375,2.428875,-0.0315970125000012,2.4267333330453154,0.0029947821111530664,0.12
25,2.4264375,2.428875,0.03257298750000121,2.426371765897331,-6.902226259820421e-05,0.125
26,2.4271875,2.428875,-0.03588716250000136,2.426910431117613,-0.002009955595750771,0.13
27,2.4264375,2.428875,0.04085298750000152,2.4267907397056665,0.0034812277908759185,0.135
28,2.4264375,2.428875,-0.039877012500001516,2.4263590101374013,-0.0001771104926326254,0.14
29,2.4185625,2.428875,0.08589956250000068,2.42164252794747,0.028163734256462458,0.145
30,2.4185625,2.428875,-0.08177043750000074,2.417878117790072,-0.003734673464285995,0.15
31,2.4223125,2.428875,0.06444881250000242,2.421006194727046,-0.009755400593734621,0.155
32,2.4200625,2.428875,-0.04895073750000185,2.4212277860316505,0.011638523644428186,0.16
33,2.4200625,2.428875,0.052479262500001976,2.4198035734437675,-0.00042979832629186365,0.165
34,2.4238125,2.428875,-0.07040148750000266,2.422411658480795,-0.010856770509398365,0.17
